"Y","ID","Author","Date","Priority","Price","Speed","Duration","Scarcity","Location","Agreed","State","Class","Surface","sensor1","sensor2","sensor3","sensor4","sensor5","sensor6","sensor7","sensor8","sensor9","sensor10","sensor11","sensor12","sensor13","sensor14","sensor15","sensor16","sensor17","sensor18","sensor19","sensor20","sensor21","sensor22","sensor23","sensor24","sensor25","sensor26","sensor27","sensor28","sensor29","sensor30"
11.6346839420106,"G9965","PR",2001-03-31,"Medium","Cheap","Medium","Short","Hot","Press room","Yes","Checked","Ceramic","Textured",12.0140665848879,9.93642927605184,19.9524585307561,13.4756642667102,16.895389019733,15.5391893143107,13.0484752534721,12.0275464624782,11.320610519961,20.7417792087885,92.6009947496714,93.3883973184815,82.5190374740742,90.3800718646281,87.9298478869639,82.941244483222,77.846728426724,86.0333186018629,95.308600555908,103.960845383843,124.587039395374,141.859421100673,127.002910844889,135.813639442929,120.622978532108,126.037733097437,139.183900560573,123.293874903793,154.969023428805,132.451748699336
26.9472138327365,"G9966","NW",2001-04-07,"Medium","Cheap","Medium","Long","Hot","Plant A","No","Under review","Ceramic","Textured",44.9845627958675,55.5801129299987,43.0454307197205,51.1787154028484,49.7708027037337,42.4114173124309,48.8839731963396,42.0580656939866,50.1002119597355,43.8933742892093,7.83716760166318,-3.27992243842256,-0.733438945959302,-1.87798604797431,10.6787375194607,-4.4168906654133,7.70841396618988,1.88265744825761,-2.90321918325627,18.486461855397,21.4754862854667,19.1235040097459,43.0950867617709,27.624660539443,20.5685191963242,33.9591541224526,29.5427284061158,38.4165494147101,31.906329112135,27.059114912799
16.4381557182269,"G9967","NW",2001-04-14,"Low","Cheap","Fast","Short","Hot","Boiler","No","Under review","Wooden","Textured",35.8310559480391,32.324438703024,18.2745355241501,32.1990517495598,28.5437656962869,36.9379040235334,25.8944939781732,33.0907913734236,36.4720328245587,27.9303429064276,44.5453962674842,28.3849448971182,24.5696703770269,23.5270410442728,28.4454786219407,62.0510612436329,30.6970043691481,33.3320027123007,30.9292650582318,22.1473582494692,69.6118148076895,54.2716241021714,66.3585953321733,55.2621560710835,66.0440377464784,57.3929292582633,82.6039116133663,51.7628239905537,60.8496425379456,82.8155805490743
25.0805141757953,"G9968","NW",2001-04-21,"Medium","Cheap","Fast","Long","Warm","Press room","Yes","Under review","Metal","Smooth",37.820194287779,44.063820976976,42.5073415210025,43.7808789169339,30.7752911737802,41.52366501946,37.8848317951826,36.6672338237484,39.8021841768022,38.6973292082534,28.7705806561124,48.5164147556426,42.6888631022986,67.5442785491078,54.1959796474278,59.353127904069,51.4053380127889,44.9778316038238,55.0553469060539,61.4032900854062,98.9488323069277,102.679179906654,105.157575981578,101.764511182124,77.3421232183266,99.8631680215073,92.4677018227579,87.559184095048,101.336609191045,103.747072356738
10.8945805784815,"G9969","PR",2001-04-28,"High","Cheap","Fast","Short","Hot","Boiler","No","Under review","Ceramic","Rough",6.2243588654452,8.8478870949232,7.72181596215131,-4.71679227820767,6.66030014045313,4.84288931530353,2.19928753538548,16.4287123869663,13.2214739400593,12.498657888341,58.7358331099636,68.250088084782,74.4766475247794,79.9971702940918,71.6432033162661,83.7890040946782,77.6901097151759,81.3670704612801,80.3720891740264,88.8335057568172,169.528777204048,151.673895478993,175.753736319415,146.919990455667,156.271964442377,141.800346857085,148.919901667821,144.047420363746,142.103685994525,159.59754926296
43.794041871622,"G9970","PR",2001-05-06,"Medium","Extravagant","Medium","Very Long","Warm","Plant A","No","Uncertain","Wooden","Rough",49.095632982682,50.2455655731415,39.6058204901576,45.9936036732802,51.0139591057726,50.2625776884935,50.479125346131,46.7570017191683,48.4482942053946,42.4815851126252,63.9558095724706,59.3328947063778,42.583956978206,48.4292379348547,60.5385071951084,52.9274116713177,39.8108202070354,57.3267796673745,43.7059586896904,47.1895876851288,-6.69830027559797,5.06838940629634,20.5351138212378,12.3633092812904,23.9966933110487,6.96402111620679,1.91851134905772,15.6929885185638,-3.48699593592853,9.92315393617326
21.4219361416894,"G9971","NW",2001-05-12,"High","Cheap","Medium","Short","Hot","Boiler","Yes","Under review","Wooden","Smooth",8.46028527722068,4.60067983886239,9.70948895506348,2.63687247266328,3.15154237751241,3.4374836368184,-4.54351796126637,0.332878012642977,18.4742644298273,5.45944634016732,91.2673337564537,105.985936212028,87.763963817344,85.8844616622437,86.4467437248272,83.6967800622302,88.8326334001211,89.6711989307374,75.8062037671055,88.7839815892393,-5.75812622739968,-6.30991086775387,-23.7205166749676,-17.7881006850035,-15.4730655098387,-4.08986873148512,-11.5227104736331,-7.3165017743925,0.575346122112162,-18.1688050255899
33.6450773992714,"G9972","PR",2001-05-20,"Low","Extravagant","Medium","Long","Warm","Plant A","Yes","Under review","Ceramic","Smooth",40.6241805262881,34.5471795622882,NA,32.4989326747663,37.5807685569918,32.110840080737,35.2331913298401,32.0035820521971,36.1045238650388,36.0196444927323,45.490835258333,23.7321567538909,25.5089809681927,26.2316367725135,34.6181766331999,34.1078181857954,51.0436672127219,31.0486983222785,27.8220127396739,40.4714107028043,207.353627484633,200.082333631869,208.812833806407,189.274746217889,198.834669993351,188.790818023827,196.622585930442,204.079157173676,182.469490429611,200.600525886763
7.72279154232441,"G9973","NW",2001-05-26,"Medium","Cheap","Slow","Short","Hot","Press room","No","Under review","Ceramic","Rough",22.6289835900124,21.4324628944405,30.1903248955734,16.9454139595924,24.6463117938039,23.5438803697384,27.5344271489215,20.9986976144568,13.9714739440318,20.3067103440033,64.3860516417297,63.0271772561912,57.6419045976378,46.9124080310016,60.9056121832598,47.4882479647448,59.2968889851662,57.0794334949068,40.8828009496219,57.0305117815612,57.557920228493,44.8901008464508,63.3518728584305,63.3640700973793,64.229316010903,59.0082751783312,62.5884218594197,65.3404777809646,62.67704618267,72.0200597642056
26.8914584814594,"G9974","PR",2001-06-03,"Medium","Cheap","Slow","Very Long","Cold","Boiler","Yes","Uncertain","Wooden","Smooth",12.4185600701839,14.8695374016028,10.099022758959,8.89132694786646,11.5931255355016,-0.0573128895637591,5.98969423071486,13.4147228688962,15.3808398504018,1.27252680128135,54.4550084877205,68.0539058563317,50.3873958364695,33.3668604500149,57.1298801316327,51.2445441232752,60.8527728874716,65.3150846608587,57.0365681304389,52.874207212805,51.2078417807866,45.4963373301797,55.3947575893677,50.9497152394046,26.726165830614,69.679952396252,54.8474933595394,50.990338465289,52.1383261043824,47.3832382490793
19.8268086549762,"G9975","PR",2001-06-10,"Medium","Costly","Fast","Short","Warm",NA,"Yes","Uncertain","Wooden","Smooth",20.7179815758538,NA,NA,21.2205473414893,30.5964277736843,NA,28.7833044376812,NA,24.9057495067617,18.9458754524528,65.4566986109915,92.8210559260297,94.7055295302188,89.1366705478919,83.8147974806556,78.8757806126716,NA,68.792258357503,NA,84.2569509588008,189.330402376345,194.493858501621,179.293292425589,177.667367012512,NA,NA,198.851754701657,189.933228698872,200.767589880239,188.237269975556
18.5070970890482,"G9976","KL",2001-06-16,"High",NA,"Medium","Short","Cold",NA,"No","Uncertain","Wooden","Textured",21.5564716855315,22.2066321991672,NA,33.4799331366429,19.6993167396206,16.0991167685048,22.0943256245257,3.26745286043804,25.0191012656571,NA,56.716393190196,48.365005677369,73.6769020936574,44.6840320161496,56.8605152989772,57.3109281778136,NA,46.4495598061297,50.4348577812256,45.7620770096673,179.214825192366,NA,194.272189141562,157.780850370401,NA,173.005413156034,NA,192.205582678608,168.041720702705,180.433530095241
35.8825360757816,"G9977","NW",2001-06-23,"Low","Extravagant",NA,"Short","Warm","Boiler","Yes",NA,"Wooden","Smooth",42.3567745686491,44.6553319449225,49.1631505518067,42.9969943863785,NA,46.0396707610678,NA,44.2139690128418,46.0503141452372,53.7603678452312,75.1073832284326,83.879041752363,83.4118186506998,89.3758474270973,NA,97.7072858538904,90.0355981054677,85.5799684266044,93.2167814438393,95.7698675320342,6.80733857919045,32.217599368666,NA,23.9185919647305,9.8508827049793,8.96716599003499,13.4448565216861,NA,17.6584075471734,NA
17.8980062394774,"G9978","NW",2001-06-30,"High","Cheap","Medium","Long","Warm","Plant A","No","Under review","Wooden","Rough",3.40868517047938,0.259169350928312,7.34696484486987,14.2486250395461,7.29194728793494,17.0919141586004,1.27207495076953,4.21173179606994,7.14928310709264,5.93964899407601,3.88050806997023,-14.9141630087468,1.08478651691662,-9.92178308644468,0.179310122100371,6.13225848224305,9.22231013630908,-0.271799829061606,15.7548568909342,1.35127592096988,198.622840049847,178.213773731807,204.461213621038,196.670430023646,185.179418886672,199.103733133813,195.452392629129,193.591192175567,182.842461418716,203.227372110103
28.7781388669906,"G9979","PR",2001-07-08,"Low","Cheap","Fast","Very Long","Warm","Boiler","Yes","Under review","Wooden","Rough",44.1114207376645,41.6351367147708,37.9004355597844,37.9388818423939,37.0744618450052,41.0756800811239,42.9530095590595,40.7623169072853,34.4867851191314,36.976721708038,68.3443144814595,47.4551383855234,59.2569097139847,45.4163528465838,46.3614927829889,35.9857906275514,33.9531585133402,53.4738550680665,45.7702961722336,61.3796723047711,-13.1762453599671,-6.85794024855071,-14.0109760620504,-5.1066486631177,4.52479452401818,-24.6120205914219,-13.917808530338,-18.788792573433,-12.1908796571252,0.142610403086991
9.43434413088196,"G9980","PR",2001-07-15,"Low","Cheap","Medium","Short","Hot","Press room","Yes","Under review","Wooden","Textured",6.50294352359982,16.3820453968063,13.796274682035,12.1600735313205,8.44987077688973,11.0212692569718,9.65756627615802,15.7267181479957,12.022252517052,11.897828223033,0.194411438567254,28.2520726134389,3.12465612566866,1.51992479740714,-9.18144810066235,1.11987444355451,22.9941630687069,2.74159735654783,12.5279975652616,5.63642610431248,11.7202884681249,15.6620503838173,2.52785282460219,10.6890593387979,14.8782039813032,-10.4778638343224,10.1349144039024,-7.91750712733653,7.66151798472372,-3.14268640641184
12.479243982066,"G9981","NW",2001-07-21,"High","Extravagant","Fast","Short","Hot","Boiler","Yes","Checked","Metal","Rough",10.4243239319877,11.1937093302116,6.28817721008055,10.0609266366588,10.1494088469304,5.47981098833643,2.38323414597018,8.65525408751329,9.62522132047939,5.62727206850602,39.1000966225844,31.2909483828264,38.0786415553177,29.7403838746849,34.0171820554567,35.2757667475813,33.2777251778258,34.3769537427958,49.355829972374,45.1196282121216,72.6897066745996,80.1983117166725,72.8527714676234,86.1399859283569,83.4953793300189,80.7588904811062,100.417367951663,71.384777104944,84.2700265956216,76.0537551657472
29.8759194877601,"G9982","NW",2001-07-28,"Medium","Cheap","Medium","Very Long","Warm","Plant A","No","Uncertain","Wooden","Smooth",25.7197947920729,17.106684803145,15.4390178858956,18.0796253197792,23.9838184364924,13.4562936886581,18.9746659903913,16.8261925810474,13.7745732395066,20.7648976825213,39.6092091164504,36.5062502975164,51.4796819031952,48.7281808797735,41.7587238889662,46.0985775004822,51.0874212506309,30.6284387294525,61.7585136361336,39.9810709762752,71.2513182282887,96.5305124392511,67.2429562088291,74.577948562391,67.0070693458225,83.9640299090193,83.5354052597071,76.3388251757222,89.5352155637687,90.4501929244701
22.7930148421065,"G9983","NW",2001-08-05,"Medium","Cheap","Medium","Very Long","Warm","Plant A","Yes","Checked","Metal","Textured",16.4894229408598,21.4066178731241,19.2535653184717,19.6137855979509,18.6778429794812,27.4246243487895,22.263954006405,33.5798773361023,11.5676061213841,23.0958403243553,32.7449843930017,56.2028619200105,53.4900519373852,44.7946647355799,42.4445349759429,53.2974496009132,67.1429077367204,51.8614572003138,56.1813534452485,58.0305893611596,74.6586275352867,83.6699663944677,77.5745731823099,75.5428757062967,69.5318015267531,69.7024557810611,79.6852734563453,75.8757278027188,68.1650956477243,75.6716646418404
29.550824098971,"G9984","PR",2001-08-11,"Medium","Cheap","Medium",NA,"Warm","Plant A","No","Under review","Ceramic","Textured",48.0123967054832,NA,45.1033896277475,NA,42.7601520386102,38.6632918739865,48.3485288024889,39.3421273257965,NA,44.7582238070877,60.8066290795676,67.3019316382664,NA,64.1996982220012,56.8762104050519,48.7991806306703,59.7428480241632,NA,62.5064638729991,55.382238753365,84.2036635416677,75.584915258589,87.9543889455268,78.9784379104541,NA,81.6298190947895,NA,79.7580665604609,79.6383625053421,76.7923353117938
11.1423985520944,"G9985","PR",2001-08-18,"Low","Cheap","Medium","Short","Hot","Boiler","Yes","Uncertain","Ceramic","Rough",8.61969768735597,9.1213274439907,-7.18167892899393,4.10282918920633,10.2752443085189,1.53408752348265,5.75186808567092,9.20411838134994,3.27950267149333,4.18657132956825,51.3389304619921,41.7576151099469,44.431955821846,22.0323820101814,45.0578465280046,44.6262743608619,31.5722415954704,40.9750993188362,41.9316789102026,34.1191608588546,34.5601929805878,46.1874042265959,44.1357966062252,48.4814855111743,37.0360631327569,47.0695895019727,42.7162623206602,53.543840176558,44.7530515867877,47.1558323771405
15.514356981167,"G9986","NW",2001-08-26,"High","Cheap","Fast","Long","Cold","Plant A","No","Checked","Wooden","Rough",11.6706671795232,18.8320953979952,18.7465973549955,19.7598029109239,13.7930193759231,15.4035547962559,7.83442110733874,16.1469209734226,20.2848302263477,22.5905425708489,52.1086161743842,66.9623352840015,42.2302027283723,45.2896295540392,62.0700874618633,44.0915200048865,43.9361248833516,66.0250656512328,60.141420913974,42.2188105537811,178.414692277398,183.629686039437,181.038454037005,195.206820021237,196.772016307839,183.862541362556,186.000877846796,187.00429575584,192.138635305744,178.093406470102
18.805736541632,"G9987","NW",2001-09-01,"Low","Cheap","Fast","Short","Warm","Plant A","Yes","Under review","Ceramic","Smooth",39.0132130085934,35.4346001696654,32.1248724246981,41.5666622897862,23.8306688255039,35.4454873841298,40.2958907538815,32.9509326552629,24.8804665473905,26.8740094204847,80.0484810330479,88.9064625128692,94.3139613794498,84.3351940433916,68.8406028970101,64.7349919842756,80.4886427967222,80.4476689799847,87.5245779627625,81.4374127175315,41.8524250246081,37.7411591319317,61.2853154420731,38.4154028050264,49.7211758420799,45.0233637095963,61.8850726058427,46.6106618630626,29.7879907805311,38.2484756154897
21.7564086473855,"G9988","NW",2001-09-08,"Medium","Extravagant","Medium","Short","Cold","Plant A","No","Uncertain","Wooden","Rough",14.9202533675865,22.3967626514464,14.1890981116739,7.20618970279208,11.315684636468,16.8532178292811,13.1981839195664,13.8802018144933,18.2060643675422,21.4726562458842,58.3620257393905,83.2590769227358,75.857834404134,66.8372878580975,77.2943619812035,65.3774975709892,55.1780307001924,68.8405576050065,72.9201145449882,64.9627878059974,28.0717867976135,35.5086677092566,33.7019854115602,33.2315722641392,27.4872154900455,24.2399196333914,58.3295179110089,48.2911459135325,28.3094956008628,33.4628767232441
24.9890267409837,"G9989","PR",2001-09-15,"High","Extravagant","Slow","Long","Warm","Press room","Yes","Uncertain","Ceramic","Rough",25.0615486694346,36.6666930377194,37.5060624797453,37.8511279939402,30.1502115663295,39.7046422831457,42.3403980729325,41.2880518924602,39.4192106825184,40.8221785671097,27.5964756968274,36.3663082147268,31.3572137770709,40.3641223949711,28.5241107311686,25.3387312415281,33.6925788034121,50.4946199462815,44.869373183036,40.3314072557271,35.6029606495056,27.1093511560748,17.1999879379286,31.6481637041815,32.1380112418042,49.6007081088758,32.1721830815446,38.2266220058779,34.031805372886,28.6949040544457
19.77992847818,"G9990","PR",2001-09-23,"Low","Extravagant","Fast","Short","Warm","Plant A","Yes","Under review","Ceramic","Rough",49.3669011365267,53.3958029966121,52.6261270611051,48.6516440806218,49.8756069203726,53.9851472161918,42.6163591395351,43.72438896,51.8838969553278,41.1873360105595,5.92627458597317,22.2070916539737,17.9168184397064,20.3139736928977,25.6739400500652,31.9334264331464,20.0019508687466,12.9149833840531,21.8446466521823,3.24654659699381,164.747413367629,169.519702588366,174.298819432483,168.991373163469,175.035787105958,169.027426601942,154.477628407962,158.680569093872,169.479567380501,143.049807307518
21.0276192957744,"G9991","NW",2001-09-30,"Medium","Cheap","Fast","Short","Warm","Boiler","Yes","Uncertain","Wooden","Smooth",29.3242191040211,28.8573690897991,NA,27.6565197985335,19.2806900145194,25.7663185056854,26.1231299566867,32.8707838046718,27.5382387922949,33.26229256086,79.0118672851739,90.1298230461975,73.81055068852,76.3410367179364,96.4008338012598,97.4476791889,75.8490777273925,69.8780916955539,77.1786330524586,97.9714812698198,88.2797105343568,86.4890949345563,109.232900104117,108.286813139942,102.569719738936,88.9583837268499,89.6114727509803,96.7016890201308,94.3373061187449,108.240425990331
20.9330260136507,"G9992","PR",2001-10-07,"Low",NA,"Medium","Short",NA,"Press room","Yes","Uncertain",NA,"Rough",24.0295522911974,17.9685250060132,NA,23.232643336838,17.834703418023,NA,22.2178846371237,19.581457361078,18.08896244169,28.5725939494951,98.6043792130039,110.610410670714,112.286506944757,94.1478938143332,NA,86.2682311494823,92.8267445687446,93.9392625713169,112.509691684331,NA,48.529486955681,37.4678798751022,23.8282465563776,36.739454632144,NA,35.0702581099804,46.2002353068715,28.3439235207482,29.6693264801845,37.0375854302646
30.8850452667751,"G9993","NW",2001-10-13,"Medium","Costly","Medium","Long","Warm","Press room","Yes","Uncertain","Wooden","Rough",47.7815944622034,37.7722359439432,40.1808986993675,37.6703857921111,42.3038600194131,37.5595886577744,40.2992246599507,38.3748443352051,39.000955309189,43.8964448892614,72.6944292988414,59.2438155341089,71.6957966447843,78.1346639936434,70.7366436224635,68.9504170976436,76.0371324432867,66.0381379039023,63.3943911182675,94.7686044963453,155.139353777799,155.367769694978,146.026974272611,154.449130442617,146.096103822622,147.308334630802,161.572643797375,144.770854142448,144.368809787827,151.45961080508
23.531740970527,"G9994","NW",2001-10-21,"High","Cheap","Medium","Short","Warm","Press room","Yes","Checked","Ceramic","Textured",32.706180495006,31.2424838571631,41.731204199548,34.8951044993749,41.3296054621759,34.9721645493985,29.7772090519241,27.6242360975444,39.8427415162519,37.0442905638675,107.900642515247,93.5624670560879,95.7259478168838,92.8002924586781,93.3378163795029,87.3923373274172,87.9373771217782,98.6930080021073,92.2155961510833,112.422339578542,35.7214781480931,41.1473678058745,39.0495193804435,40.7275337826167,23.1005295039433,45.1153366276745,17.6807362437124,18.7601507438626,32.3328710043644,34.1575217268143
27.7600063366811,"G9995","NW",2001-10-28,"High","Extravagant","Medium","Short","Hot","Press room","Yes","Checked","Metal","Textured",39.5711152933965,42.9379814444478,40.1132484532648,43.3127453304623,50.5797839433593,33.8633829607519,39.4652895637676,39.5012808190627,46.5145304247592,45.1762362667168,90.8903554611673,79.5050500636586,91.1693244176253,96.9950859454494,91.3166131935092,92.6346382762338,94.046680452261,104.992808696632,93.4842189825516,99.039781220821,42.1774259262908,45.1905527628964,43.4856976398423,26.3391142776535,41.3372407886578,41.8565596458881,43.1703469400726,35.6775249810119,54.1206396369596,38.092931746967
33.6024657620403,"G9996","NW",2001-11-04,"Medium","Extravagant","Medium","Long","Hot","Plant A","Yes","Checked","Ceramic","Smooth",43.9114053822486,44.951778695043,35.5160138007544,41.1544201567904,46.4126193095642,38.9230833344584,44.0789802648,40.185736042242,53.4229185998615,44.3363156475814,20.1773771159235,6.99462488012776,13.2230537080595,8.22256936370705,13.9667194791749,12.7416392627205,16.4856421017293,5.26563573288211,21.9856043025595,22.916344881809,94.0673874339454,85.3910711679944,76.7548198530037,92.566347641897,95.6185728030234,84.3627884133465,82.3590539097085,101.991040764592,81.2550149408272,90.4032125442196
1.10189571136334,"G9997","KL",2001-11-10,"Medium","Costly","Fast","Short","Hot","Plant A","Yes","Checked","Ceramic","Textured",9.50364567727291,0.299764089355715,-1.5227482609568,-2.14557525533348,1.53973840453166,1.31487352070391,1.40797652636225,-2.29671450484907,4.39863526699241,-4.90299579543587,45.4758919993283,33.3314799767263,46.5630259684796,10.183719598517,35.6792395705988,39.0263444245234,22.8381839471425,48.7116885443088,36.5497717773799,23.2025657581167,181.777140579626,181.352832082722,168.020522065866,167.647199394712,156.270890198589,174.422517625762,163.738124469036,177.940942353814,166.896955339978,170.092034137797
26.1685953796587,"G9998","NW",2001-11-17,"High","Extravagant","Medium","Short","Hot","Boiler","Yes","Checked","Metal","Rough",36.1693086600859,34.8382244794965,32.61267874154,35.5837904517804,41.5459575376432,30.9400363270132,40.4310343554325,29.7635802490506,41.5820529513801,39.6105118065356,44.7780766505879,50.3635390824198,42.9464759122598,64.9493301175423,56.1579387652057,62.5712817524872,66.4352092321613,61.5346768249503,60.0194190483496,51.6166135598437,79.4838660915346,81.0454219419642,85.819359150277,89.2586211325276,81.3413952577636,82.0578304386677,76.805799030828,85.7998811825893,83.3262988076657,79.4980447593635
